Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Login/Page_/input__username""), findTestData(""BakeryDataFileDirectorateAndCommodityEmployee"").getValue(1, 1))",Chrome 77.0.3865.90,,2019-10-10 12:22:57,2019-10-10 12:22:57,0.237s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_/input__password""), findTestData(""BakeryDataFileDirectorateAndCommodityEmployee"").getValue(2, 1))",Chrome 77.0.3865.90,,2019-10-10 12:22:57,2019-10-10 12:22:57,0.228s,PASSED
"click(findTestObject(""Object Repository/Login/Page_/span_""))",Chrome 77.0.3865.90,,2019-10-10 12:22:57,2019-10-10 12:23:00,2.563s,PASSED
waitForPageLoad(3),Chrome 77.0.3865.90,,2019-10-10 12:23:00,2019-10-10 12:23:00,0.023s,PASSED
,,,,,,
Test Cases/General/OpenMethods/OpenCreateModifyBankAccountForBakeryTabMethod,Chrome 77.0.3865.90,,2019-10-10 12:23:00,2019-10-10 12:23:00,0.576s,PASSED
"navigateToUrl(""http://81.29.102.138:7001/bakeriessystem/manager/EditBakeryAccount.jsf"")",Chrome 77.0.3865.90,,2019-10-10 12:23:00,2019-10-10 12:23:00,0.567s,PASSED
,,,,,,
Test Cases/SpecificTab/CreateModifyBankAccountForBakeryMethod/SearchForBakeryCodeByCommodityEmployee-Edit,Chrome 77.0.3865.90,,2019-10-10 12:23:00,2019-10-10 12:23:01,0.508s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\BakeryHaveBankAccount.txt),Chrome 77.0.3865.90,,2019-10-10 12:23:00,2019-10-10 12:23:00,0.000s,PASSED
BakeryHaveBankAccount = file.readLines(),Chrome 77.0.3865.90,,2019-10-10 12:23:01,2019-10-10 12:23:01,0.001s,PASSED
"BakeryHaveBankAccount = BakeryHaveBankAccount.replaceAll(""[^\d]"", """")",Chrome 77.0.3865.90,,2019-10-10 12:23:01,2019-10-10 12:23:01,0.001s,PASSED
"setText(findTestObject(""ReviewAddBankAcc/Page_/Review-BakeryCodeSearchField""), BakeryHaveBankAccount)",Chrome 77.0.3865.90,,2019-10-10 12:23:01,2019-10-10 12:23:01,0.298s,PASSED
"click(findTestObject(""ReviewAddBankAcc/Page_/Review-SearchButton""))",Chrome 77.0.3865.90,,2019-10-10 12:23:01,2019-10-10 12:23:01,0.197s,PASSED
,,,,,,
Test Cases/Reusable/Assertion/CanAccessBankAccontTabAssertionMethod,Chrome 77.0.3865.90,,2019-10-10 12:23:01,2019-10-10 12:23:10,8.594s,PASSED
"click(findTestObject(""BankAccDataField/Page_ (1)/BankAccountDataTab""))",Chrome 77.0.3865.90,,2019-10-10 12:23:02,2019-10-10 12:23:02,0.421s,PASSED
"verifyElementPresent(findTestObject(""BankAccDataField/Page_ (1)/BankAccountDataTab""), 0)",Chrome 77.0.3865.90,,2019-10-10 12:23:02,2019-10-10 12:23:10,7.636s,PASSED
,,,,,,
Test Cases/Reusable/Assertion/UpdatedBankAccontDataAssertionMethod,Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:11,1.215s,PASSED
Query = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:10,0.000s,PASSED
file = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:10,0.000s,PASSED
ExpectedResult_BAKERY_CODE = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:10,0.000s,PASSED
ExpectedResult = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:10,0.000s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\BakeryHaveBankAccount.txt),Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:10,0.000s,PASSED
ExpectedResult_BAKERY_CODE = file.readLines(),Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:10,0.001s,PASSED
println(ExpectedResult_BAKERY_CODE),Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:10,0.000s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\AccNumber.txt),Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:10,0.000s,PASSED
ExpectedResult = file.readLines(),Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:10,0.001s,PASSED
"ExpectedResult = ExpectedResult.replaceAll(""[^\d]"", """")",Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:10,0.000s,PASSED
"Query = ""Select BANK_ACC_NUMBER from bakery_ach_data where BAKERY_CODE = "" + ""'"" + ExpectedResult_BAKERY_CODE.replaceAll(""[^\d]"", """") + ""'""",Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:10,0.001s,PASSED
"dataBaseConnection.ExecuteOracleQueryWithExpectedResult.conectsql(""bdistribute"", ""12345678"", Query, ExpectedResult)",Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:10,0.360s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\AccName.txt),Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:10,0.001s,PASSED
ExpectedResult = file.readLines(),Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:10,0.001s,PASSED
"ExpectedResult = ExpectedResult.replaceAll(""[^\d]"", """")",Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:10,0.000s,PASSED
"Query = ""Select BANK_ACC_NAME from bakery_ach_data where BAKERY_CODE = "" + ""'"" + ExpectedResult_BAKERY_CODE + ""'""",Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:10,0.000s,PASSED
"dataBaseConnection.ExecuteOracleQueryWithExpectedResult.conectsql(""bdistribute"", ""12345678"", Query, ExpectedResult)",Chrome 77.0.3865.90,,2019-10-10 12:23:10,2019-10-10 12:23:11,0.243s,PASSED
"Query = ""Select REMITTANCE_INFO from bakery_ach_data where BAKERY_CODE = "" + ""'"" + ""REMITTANCE_INFO"" + ""'""",Chrome 77.0.3865.90,,2019-10-10 12:23:11,2019-10-10 12:23:11,0.001s,PASSED
"dataBaseConnection.ExecuteOracleQueryWithExpectedResult.conectsql(""bdistribute"", ""12345678"", Query, ""ملاحظات"")",Chrome 77.0.3865.90,,2019-10-10 12:23:11,2019-10-10 12:23:11,0.231s,PASSED
